OrderID,Date,Product,Category,Quantity,UnitPrice,DiscountNum,City,Manager,Segment,Cost,Revenue,Profit
ORD-2307-01011,2023-07-11,Puzzle 1000,Toys,2,19.62,0.1,Saint Petersburg,Smirnova,B2C,29.72,35.32,5.6
ORD-2311-01012,2023-11-21,Keyboard Mech,Office,7,326.48,0.1,Kazan,Kuznetsov,B2B,1800.96,2056.82,255.86
ORD-2412-01013,2024-12-18,Coffee Maker,Home,5,221.47,0.1,Novosibirsk,Petrova,B2C,782.75,996.61,213.86
ORD-2504-01014,2025-04-22,Camera Zoom,Electronics,4,374.15,0.0,Kazan,Volkova,B2B,1101.12,1496.6,395.48
ORD-2509-01015,2025-09-04,Printer Jet,Office,6,128.96,0.0,Kazan,Sidorov,B2B,552.36,773.76,221.4
ORD-2301-01016,2023-01-06,Hiking Boots,Outdoor,1,42.01,0.05,Saint Petersburg,Volkova,B2C,31.52,39.91,8.39
ORD-2406-01017,2024-06-23,Coffee Maker,Home,7,238.91,0.0,Nizhny Novgorod,Volkova,B2C,1151.43,1672.37,520.94
ORD-2407-01018,2024-07-27,Smartphone X,Electronics,1,714.26,0.0,Saint Petersburg,Kuznetsov,B2C,534.81,714.26,179.45
ORD-2410-01019,2024-10-14,Board Game,Toys,6,21.37,0.05,Saint Petersburg,Kuznetsov,B2B,104.7,121.81,17.11
ORD-2408-01020,2024-08-20,Coffee Maker,Home,3,76.04,0.1,Saint Petersburg,Petrova,B2B,151.89,205.31,53.42
ORD-2307-01021,2023-07-27,Board Game,Toys,7,110.81,0.1,Novosibirsk,Unknown,B2C,627.9,698.1,70.2
ORD-2311-01022,2023-11-24,Backpack 30L,Outdoor,2,27.33,0.0,Nizhny Novgorod,Petrova,B2C,44.3,54.66,10.36
ORD-2402-01023,2024-02-04,Tent 2P,Outdoor,4,557.35,0.1,Kazan,Petrova,B2C,1764.36,2006.46,242.1
ORD-2304-01024,2023-04-07,Hiking Boots,Outdoor,4,63.54,0.0,Kazan,Petrova,B2C,196.12,254.16,58.04
ORD-2508-01025,2025-12-08,Lamp LED,Home,7,106.77,0.1,Yekaterinburg,Petrova,B2C,597.45,672.65,75.2
ORD-2508-01026,2025-08-21,T-Shirt Cotton,Clothing,3,123.31,0.0,Saint Petersburg,Volkova,B2C,250.74,369.93,119.19
ORD-2309-01027,2023-09-11,Blender Max,Home,7,41.89,0.0,Nizhny Novgorod,Unknown,B2C,247.1,293.23,46.13
ORD-2402-01028,2024-04-02,Blender Max,Home,1,178.43,0.0,Novosibirsk,Petrova,B2B,138.55,178.43,39.88
ORD-2509-01029,2025-09-14,Board Game,Toys,6,74.77,0.2,Yekaterinburg,Unknown,B2B,288.06,358.9,70.84
ORD-2309-01030,2023-09-13,Cap Sport,Clothing,1,92.69,0.05,Saint Petersburg,Kuznetsov,B2C,61.98,88.06,26.08
ORD-2302-01031,2023-02-07,Coffee Maker,Home,2,180.92,0.05,Yekaterinburg,Petrova,B2C,229.76,343.75,113.99
ORD-2412-01032,2024-12-01,Board Game,Toys,5,48.19,0.0,Kazan,Smirnova,B2C,190.0,240.95,50.95
ORD-2406-01033,2024-06-10,Blender Max,Home,6,123.36,0.05,Nizhny Novgorod,Sidorov,B2C,552.36,703.15,150.79
ORD-2310-01034,2023-10-19,Backpack 30L,Outdoor,1,425.07,0.05,Kazan,Smirnova,B2C,352.05,403.82,51.77
ORD-2311-01035,2023-11-16,Building Blocks,Toys,4,64.59,0.1,Kazan,Unknown,B2C,158.44,232.52,74.08
ORD-2403-01036,2024-03-18,Keyboard Mech,Office,7,19.59,0.0,Moscow,Sidorov,B2C,97.02,137.13,40.11
ORD-2309-01037,2023-10-09,Coffee Maker,Home,7,174.61,0.0,Yekaterinburg,Ivanov,B2B,827.61,1222.27,394.66
ORD-2411-01038,2024-11-03,Printer Jet,Office,7,163.08,0.0,Yekaterinburg,Orlov,B2C,840.28,1141.56,301.28
ORD-2403-01039,2024-03-13,Sneakers Run,Clothing,1,154.8,0.1,Moscow,Unknown,B2C,127.36,139.32,11.96
ORD-2303-01040,2023-03-30,Camera Zoom,Electronics,1,819.41,0.0,Kazan,Unknown,B2B,688.52,819.41,130.89
ORD-2506-01041,2025-06-08,Printer Jet,Office,2,253.17,0.0,Saint Petersburg,Kuznetsov,B2C,325.78,506.34,180.56
ORD-2406-01042,2024-06-29,Laptop Air,Electronics,5,260.67,0.15,Saint Petersburg,Ivanov,B2C,1033.2,1107.85,74.65
ORD-2310-01043,2023-10-24,Headphones Pro,Electronics,1,534.37,0.0,Moscow,Unknown,B2C,407.21,534.37,127.16
ORD-2501-01044,2025-01-07,Jeans Slim,Clothing,7,68.27,0.0,Kazan,Kuznetsov,B2C,393.54,477.89,84.35
ORD-2311-01045,2023-11-06,Jacket Wind,Clothing,5,96.85,0.05,Novosibirsk,Smirnova,B2C,353.4,460.04,106.64
ORD-2402-01046,2024-02-12,Jeans Slim,Clothing,6,186.77,0.0,Kazan,Smirnova,B2C,737.82,1120.62,382.8
ORD-2401-01047,2024-03-01,Hiking Boots,Outdoor,6,412.04,0.0,Moscow,Petrova,B2C,2014.14,2472.24,458.1
ORD-2409-01048,2024-09-13,Hiking Boots,Outdoor,3,388.7,0.0,Yekaterinburg,Petrova,B2C,940.71,1166.1,225.39
ORD-2402-01049,2024-02-17,Lamp LED,Home,2,165.56,0.05,Nizhny Novgorod,Unknown,B2C,244.38,314.56,70.18
ORD-2504-01050,2025-04-25,T-Shirt Cotton,Clothing,5,157.27,0.1,Yekaterinburg,Unknown,B2C,494.15,707.72,213.57
ORD-2410-01051,2024-10-16,RC Car,Toys,2,53.14,0.05,Kazan,Unknown,B2B,74.18,100.97,26.79
ORD-2501-01052,2025-01-20,T-Shirt Cotton,Clothing,1,130.41,0.05,Yekaterinburg,Sidorov,B2C,110.11,123.89,13.78
ORD-2409-01053,2024-09-24,Lamp LED,Home,5,36.73,0.05,Moscow,Kuznetsov,B2C,126.9,174.47,47.57
ORD-2312-01054,2023-12-17,Air Purifier,Home,6,108.09,0.05,Yekaterinburg,Unknown,B2B,510.96,616.11,105.15
ORD-2412-01055,2024-12-09,Air Purifier,Home,5,114.7,0.05,Saint Petersburg,Kuznetsov,B2C,463.5,544.82,81.32
ORD-2305-01056,2023-05-25,Paper A4,Office,4,118.09,0.0,Moscow,Unknown,B2C,381.32,472.36,91.04
ORD-2504-01057,2025-04-25,Laptop Air,Electronics,2,887.14,0.0,Yekaterinburg,Volkova,B2B,1259.0,1774.28,515.28
ORD-2508-01058,2025-08-19,RC Car,Toys,6,115.95,0.1,Moscow,Sidorov,B2C,449.28,626.13,176.85
ORD-2411-01059,2024-11-13,Laptop Air,Electronics,5,475.19,0.0,Moscow,Petrova,B2C,1729.1,2375.95,646.85
ORD-2301-01060,2023-01-07,Air Purifier,Home,4,84.88,0.0,Yekaterinburg,Kuznetsov,B2C,272.92,339.52,66.6
ORD-2408-01061,2024-08-27,Tent 2P,Outdoor,4,255.58,0.0,Saint Petersburg,Petrova,B2C,643.0,1022.32,379.32
ORD-2501-01062,2025-01-03,T-Shirt Cotton,Clothing,7,87.48,0.0,Nizhny Novgorod,Sidorov,B2B,494.34,612.36,118.02
ORD-2307-01063,2023-07-30,Hiking Boots,Outdoor,2,405.58,0.15,Nizhny Novgorod,Smirnova,B2B,533.9,689.49,155.59
ORD-2504-01064,2025-04-25,T-Shirt Cotton,Clothing,7,151.68,0.0,Moscow,Petrova,B2B,785.33,1061.76,276.43
ORD-2305-01065,2023-05-18,Tablet Mini,Electronics,6,314.81,0.2,Yekaterinburg,Unknown,B2C,1304.7,1511.09,206.39
ORD-2304-01066,2023-04-02,Backpack 30L,Outdoor,5,331.03,0.0,Yekaterinburg,Orlov,B2C,1238.35,1655.15,416.8
ORD-2509-01067,2025-09-07,Smartphone X,Electronics,4,539.88,0.0,Nizhny Novgorod,Unknown,B2C,1463.8,2159.52,695.72
ORD-2302-01068,2023-02-21,Vacuum 3000,Home,4,88.48,0.2,Moscow,Unknown,B2C,245.64,283.14,37.5
ORD-2310-01069,2023-10-24,T-Shirt Cotton,Clothing,4,24.22,0.05,Saint Petersburg,Sidorov,B2B,79.92,92.04,12.12
ORD-2304-01070,2023-04-15,Tent 2P,Outdoor,6,277.54,0.0,Kazan,Sidorov,B2C,1112.34,1665.24,552.9
ORD-2302-01071,2023-02-12,Desk Chair,Office,4,218.87,0.0,Yekaterinburg,Volkova,B2C,629.4,875.48,246.08
ORD-2405-01072,2024-05-10,Tablet Mini,Electronics,2,963.79,0.0,Kazan,Sidorov,B2C,1416.38,1927.58,511.2
ORD-2508-01073,2025-08-19,Headphones Pro,Electronics,1,958.0,0.0,Yekaterinburg,Unknown,B2B,589.73,958.0,368.27
ORD-2308-01074,2023-08-21,Sneakers Run,Clothing,4,113.41,0.0,Saint Petersburg,Smirnova,B2C,380.48,453.64,73.16
ORD-2508-01075,2025-08-16,Blender Max,Home,6,95.97,0.2,Yekaterinburg,Smirnova,B2C,393.72,460.66,66.94
ORD-2404-01076,2024-04-28,Puzzle 1000,Toys,1,106.15,0.0,Saint Petersburg,Sidorov,B2C,74.92,106.15,31.23
ORD-2408-01077,2024-08-31,Coffee Maker,Home,7,168.71,0.2,Yekaterinburg,Petrova,B2C,842.31,944.78,102.47
ORD-2411-01078,2024-11-28,Board Game,Toys,4,57.13,0.0,Nizhny Novgorod,Kuznetsov,B2C,183.32,228.52,45.2
ORD-2504-01079,2025-04-17,Hiking Boots,Outdoor,4,166.35,0.0,Nizhny Novgorod,Volkova,B2C,491.36,665.4,174.04
ORD-2307-01080,2023-07-18,Jeans Slim,Clothing,7,57.78,0.0,Saint Petersburg,Smirnova,B2C,257.11,404.46,147.35
ORD-2307-01081,2023-12-07,Bike Helmet,Outdoor,4,350.89,0.15,Kazan,Kuznetsov,B2B,1069.04,1193.03,123.99
ORD-2411-01082,2024-11-07,Desk Chair,Office,2,293.59,0.0,Kazan,Smirnova,B2B,469.12,587.18,118.06
ORD-2309-01083,2023-09-04,Board Game,Toys,3,52.97,0.0,Yekaterinburg,Ivanov,B2C,97.59,158.91,61.32
ORD-2412-01084,2024-12-08,Laptop Air,Electronics,7,450.37,0.05,Saint Petersburg,Unknown,B2C,2589.09,2994.96,405.87
ORD-2308-01085,2023-08-25,Doll Classic,Toys,5,90.52,0.0,Nizhny Novgorod,Sidorov,B2B,276.0,452.6,176.6
ORD-2402-01086,2024-02-07,Laptop Air,Electronics,5,433.27,0.1,Kazan,Unknown,B2C,1791.95,1949.72,157.77
ORD-2311-01087,2023-11-11,Jacket Wind,Clothing,4,123.84,0.1,Novosibirsk,Kuznetsov,B2C,315.2,445.82,130.62
ORD-2306-01088,2023-06-23,T-Shirt Cotton,Clothing,2,75.61,0.1,Saint Petersburg,Unknown,B2C,114.6,136.1,21.5
ORD-2505-01089,2025-05-10,Building Blocks,Toys,5,8.55,0.0,Yekaterinburg,Petrova,B2B,35.55,42.75,7.2
ORD-2401-01090,2024-01-29,Headphones Pro,Electronics,5,1030.08,0.0,Kazan,Unknown,B2B,4137.0,5150.4,1013.4
ORD-2409-01091,2024-09-27,Hiking Boots,Outdoor,2,100.91,0.0,Yekaterinburg,Smirnova,B2C,133.0,201.82,68.82
ORD-2406-01092,2024-06-24,Vacuum 3000,Home,5,173.8,0.05,Moscow,Smirnova,B2B,601.05,825.55,224.5
ORD-2509-01093,2025-09-08,Desk Chair,Office,4,48.16,0.0,Kazan,Unknown,B2C,118.64,192.64,74.0
ORD-2301-01094,2023-01-01,Sneakers Run,Clothing,4,91.24,0.0,Novosibirsk,Orlov,B2C,231.84,364.96,133.12
ORD-2505-01095,2025-05-29,Doll Classic,Toys,2,20.77,0.05,Saint Petersburg,Orlov,B2C,25.46,39.46,14.0
ORD-2407-01096,2024-07-19,Paper A4,Office,3,110.22,0.15,Yekaterinburg,Unknown,B2C,248.88,281.06,32.18
ORD-2411-01097,2024-11-24,Bike Helmet,Outdoor,3,423.59,0.0,Nizhny Novgorod,Unknown,B2B,962.43,1270.77,308.34
ORD-2508-01098,2025-08-18,Puzzle 1000,Toys,3,66.51,0.0,Nizhny Novgorod,Smirnova,B2C,169.29,199.53,30.24
ORD-2409-01099,2024-08-09,Coffee Maker,Home,7,149.17,0.1,Yekaterinburg,Unknown,B2C,881.86,939.77,57.91
ORD-2408-01100,2024-08-19,Hiking Boots,Outdoor,2,215.65,0.2,Saint Petersburg,Sidorov,B2B,341.88,345.04,3.16
ORD-2507-01101,2025-07-10,Headphones Pro,Electronics,1,1248.08,0.0,Nizhny Novgorod,Smirnova,B2C,797.87,1248.08,450.21
ORD-2506-01102,2025-06-14,Laptop Air,Electronics,3,609.19,0.0,Yekaterinburg,Kuznetsov,B2B,1294.05,1827.57,533.52
ORD-2410-01103,2024-10-26,Monitor 24,Office,3,49.67,0.15,Saint Petersburg,Smirnova,B2C,105.9,126.66,20.76
ORD-2407-01104,2024-07-30,Board Game,Toys,3,41.61,0.0,Nizhny Novgorod,Petrova,B2B,87.93,124.83,36.9
ORD-2507-01105,2025-07-02,Smartphone X,Electronics,7,330.88,0.0,Yekaterinburg,Kuznetsov,B2B,1867.81,2316.16,448.35
ORD-2308-01106,2023-08-14,Air Purifier,Home,3,26.88,0.0,Novosibirsk,Ivanov,B2B,58.26,80.64,22.38
ORD-2406-01107,2024-06-29,Blender Max,Home,6,47.44,0.0,Saint Petersburg,Ivanov,B2C,181.68,284.64,102.96
ORD-2407-01108,2024-07-01,Bike Helmet,Outdoor,6,341.54,0.0,Yekaterinburg,Sidorov,B2C,1526.28,2049.24,522.96
ORD-2508-01109,2025-08-30,Camera Zoom,Electronics,1,696.14,0.05,Saint Petersburg,Orlov,B2B,560.81,661.33,100.52
ORD-2509-01110,2025-09-12,Puzzle 1000,Toys,7,48.18,0.0,Novosibirsk,Volkova,B2B,204.68,337.26,132.58
ORD-2310-01111,2023-03-10,Air Purifier,Home,4,82.16,0.0,Saint Petersburg,Sidorov,B2C,236.88,328.64,91.76
ORD-2502-01112,2025-02-24,Monitor 24,Office,6,138.31,0.15,Novosibirsk,Kuznetsov,B2C,697.62,705.38,7.76
ORD-2504-01113,2025-04-27,Vacuum 3000,Home,2,50.21,0.0,Moscow,Unknown,B2C,68.26,100.42,32.16
ORD-2505-01114,2025-05-08,Jacket Wind,Clothing,7,58.51,0.2,Moscow,Volkova,B2B,271.18,327.66,56.48
ORD-2508-01115,2025-08-15,Thermo Bottle,Outdoor,6,448.29,0.0,Kazan,Unknown,B2B,1646.46,2689.74,1043.28
ORD-2504-01116,2025-04-25,Bike Helmet,Outdoor,1,309.63,0.05,Nizhny Novgorod,Kuznetsov,B2C,219.37,294.15,74.78
ORD-2505-01117,2025-05-11,Tablet Mini,Electronics,6,778.32,0.1,Novosibirsk,Orlov,B2C,3401.7,4202.93,801.23
ORD-2408-01118,2024-08-22,Building Blocks,Toys,2,55.67,0.0,Moscow,Smirnova,B2C,70.28,111.34,41.06
ORD-2302-01119,2023-02-17,Printer Jet,Office,5,149.67,0.05,Novosibirsk,Ivanov,B2B,628.2,710.93,82.73
ORD-2311-01120,2023-11-05,Keyboard Mech,Office,2,131.15,0.0,Saint Petersburg,Smirnova,B2C,171.18,262.3,91.12
ORD-2312-01121,2023-12-11,Bike Helmet,Outdoor,4,334.26,0.2,Saint Petersburg,Smirnova,B2C,1124.28,1069.63,-54.65
ORD-2507-01122,2025-07-27,Thermo Bottle,Outdoor,7,345.61,0.05,Saint Petersburg,Sidorov,B2C,1684.83,2298.31,613.48
ORD-2402-01123,2024-02-27,Board Game,Toys,4,63.81,0.05,Novosibirsk,Sidorov,B2C,186.16,242.48,56.32
ORD-2407-01124,2024-04-07,Coffee Maker,Home,6,151.32,0.1,Nizhny Novgorod,Volkova,B2C,668.46,817.13,148.67
ORD-2506-01125,2025-06-19,Puzzle 1000,Toys,6,48.2,0.0,Nizhny Novgorod,Kuznetsov,B2C,194.34,289.2,94.86
ORD-2305-01126,2023-05-26,Puzzle 1000,Toys,6,31.19,0.0,Kazan,Smirnova,B2C,150.9,187.14,36.24
ORD-2408-01127,2024-08-28,Jeans Slim,Clothing,4,32.46,0.0,Saint Petersburg,Volkova,B2C,93.36,129.84,36.48
ORD-2409-01128,2024-09-15,T-Shirt Cotton,Clothing,7,70.35,0.05,Saint Petersburg,Sidorov,B2C,307.51,467.83,160.32
ORD-2410-01129,2024-10-06,Jeans Slim,Clothing,7,38.33,0.0,Kazan,Ivanov,B2C,192.64,268.31,75.67
ORD-2405-01130,2024-05-29,Camera Zoom,Electronics,1,655.71,0.0,Novosibirsk,Unknown,B2C,435.04,655.71,220.67
ORD-2412-01131,2024-12-16,Smartphone X,Electronics,4,454.62,0.2,Nizhny Novgorod,Kuznetsov,B2C,1438.68,1454.78,16.1
ORD-2303-01132,2023-03-28,Keyboard Mech,Office,3,287.51,0.0,Saint Petersburg,Orlov,B2B,645.48,862.53,217.05
ORD-2409-01133,2024-09-25,Cap Sport,Clothing,2,107.31,0.05,Saint Petersburg,Unknown,B2B,156.38,203.89,47.51
ORD-2507-01134,2025-07-23,Hiking Boots,Outdoor,1,395.19,0.0,Nizhny Novgorod,Petrova,B2C,302.24,395.19,92.95
ORD-2406-01135,2024-06-29,Vacuum 3000,Home,6,174.9,0.0,Yekaterinburg,Unknown,B2B,800.88,1049.4,248.52
ORD-2411-01136,2024-11-24,Bike Helmet,Outdoor,1,396.35,0.1,Kazan,Smirnova,B2C,259.06,356.72,97.66
ORD-2501-01137,2025-01-31,T-Shirt Cotton,Clothing,4,46.46,0.1,Yekaterinburg,Smirnova,B2C,124.16,167.26,43.1
ORD-2502-01138,2025-02-20,Cap Sport,Clothing,5,130.45,0.0,Yekaterinburg,Smirnova,B2C,529.0,652.25,123.25
ORD-2508-01139,2025-08-23,Smartphone X,Electronics,6,781.48,0.2,Moscow,Volkova,B2C,3874.44,3751.1,-123.34
ORD-2312-01140,2023-12-17,Desk Chair,Office,7,200.44,0.0,Saint Petersburg,Ivanov,B2C,1112.79,1403.08,290.29
ORD-2311-01141,2023-11-19,Laptop Air,Electronics,2,579.76,0.1,Kazan,Volkova,B2B,731.12,1043.57,312.45
ORD-2508-01142,2025-03-08,Camera Zoom,Electronics,7,525.59,0.0,Kazan,Unknown,B2C,2802.8,3679.13,876.33
ORD-2408-01143,2024-08-18,Board Game,Toys,2,74.74,0.05,Novosibirsk,Smirnova,B2B,95.52,142.01,46.49
ORD-2306-01144,2023-06-17,Headphones Pro,Electronics,4,762.51,0.0,Kazan,Unknown,B2C,2526.84,3050.04,523.2
ORD-2412-01145,2024-12-12,Monitor 24,Office,1,258.8,0.15,Yekaterinburg,Kuznetsov,B2C,177.33,219.98,42.65
ORD-2411-01146,2024-11-21,Smartphone X,Electronics,6,565.92,0.0,Yekaterinburg,Petrova,B2C,2317.44,3395.52,1078.08
ORD-2404-01147,2024-04-06,Jacket Wind,Clothing,7,32.62,0.0,Moscow,Sidorov,B2C,143.01,228.34,85.33
ORD-2312-01148,2023-12-29,Backpack 30L,Outdoor,1,298.08,0.2,Saint Petersburg,Sidorov,B2B,225.74,238.46,12.72
ORD-2401-01149,2024-01-22,Puzzle 1000,Toys,6,32.12,0.05,Kazan,Volkova,B2C,160.56,183.08,22.52
ORD-2507-01150,2025-07-31,Thermo Bottle,Outdoor,2,165.63,0.0,Novosibirsk,Unknown,B2B,205.6,331.26,125.66
ORD-2403-01151,2024-03-10,Paper A4,Office,7,290.71,0.0,Kazan,Petrova,B2C,1382.85,2034.97,652.12
ORD-2310-01152,2023-10-13,T-Shirt Cotton,Clothing,6,138.76,0.15,Moscow,Petrova,B2C,548.7,707.68,158.98
ORD-2501-01153,2025-11-01,Desk Chair,Office,3,90.33,0.05,Nizhny Novgorod,Petrova,B2C,205.74,257.44,51.7
ORD-2412-01154,2024-12-24,Backpack 30L,Outdoor,4,305.87,0.0,Novosibirsk,Kuznetsov,B2C,1012.68,1223.48,210.8
ORD-2411-01155,2024-11-07,Desk Chair,Office,2,74.8,0.2,Saint Petersburg,Smirnova,B2C,96.7,119.68,22.98
ORD-2304-01156,2023-04-27,Tent 2P,Outdoor,2,420.47,0.0,Nizhny Novgorod,Orlov,B2C,608.86,840.94,232.08
ORD-2306-01157,2023-06-23,Blender Max,Home,5,175.5,0.0,Yekaterinburg,Kuznetsov,B2B,603.65,877.5,273.85
ORD-2409-01158,2024-09-20,Tent 2P,Outdoor,4,420.78,0.0,Kazan,Unknown,B2C,1383.96,1683.12,299.16
ORD-2301-01159,2023-01-17,Tent 2P,Outdoor,1,315.03,0.2,Yekaterinburg,Smirnova,B2B,196.96,252.02,55.06
ORD-2509-01160,2025-09-30,Hiking Boots,Outdoor,4,423.35,0.0,Nizhny Novgorod,Ivanov,B2B,1137.28,1693.4,556.12
ORD-2402-01161,2024-02-29,Board Game,Toys,7,9.87,0.1,Novosibirsk,Volkova,B2B,50.68,62.18,11.5
ORD-2501-01162,2025-01-16,Smartphone X,Electronics,2,510.16,0.05,Kazan,Kuznetsov,B2C,620.32,969.3,348.98
ORD-2305-01163,2023-05-14,Building Blocks,Toys,2,77.78,0.0,Saint Petersburg,Petrova,B2B,117.26,155.56,38.3
ORD-2504-01164,2025-04-01,Headphones Pro,Electronics,1,939.42,0.0,Saint Petersburg,Petrova,B2C,639.25,939.42,300.17
ORD-2501-01165,2025-01-08,Jeans Slim,Clothing,6,114.85,0.0,Moscow,Volkova,B2B,438.12,689.1,250.98
ORD-2509-01166,2025-09-21,Desk Chair,Office,7,253.23,0.0,Saint Petersburg,Unknown,B2C,1342.67,1772.61,429.94
ORD-2306-01167,2023-06-18,Headphones Pro,Electronics,2,1479.58,0.2,Kazan,Ivanov,B2C,2343.12,2367.33,24.21
ORD-2409-01168,2024-09-05,Puzzle 1000,Toys,4,63.77,0.15,Saint Petersburg,Orlov,B2B,193.24,216.82,23.58
ORD-2408-01169,2024-08-12,Coffee Maker,Home,4,210.41,0.1,Kazan,Unknown,B2C,679.12,757.48,78.36
ORD-2301-01170,2023-01-19,Tent 2P,Outdoor,2,182.63,0.0,Kazan,Kuznetsov,B2C,223.04,365.26,142.22
ORD-2407-01171,2024-07-24,Coffee Maker,Home,1,109.2,0.0,Nizhny Novgorod,Smirnova,B2C,83.9,109.2,25.3
ORD-2307-01172,2023-07-10,Printer Jet,Office,2,324.77,0.0,Kazan,Unknown,B2B,393.06,649.54,256.48
ORD-2505-01173,2025-05-14,Tent 2P,Outdoor,5,64.26,0.1,Nizhny Novgorod,Ivanov,B2C,195.45,289.17,93.72
ORD-2303-01174,2023-03-04,Bike Helmet,Outdoor,4,422.06,0.1,Kazan,Sidorov,B2B,1383.88,1519.42,135.54
ORD-2401-01175,2024-01-05,Blender Max,Home,6,57.22,0.1,Nizhny Novgorod,Unknown,B2B,225.12,308.99,83.87
ORD-2311-01176,2023-11-18,Thermo Bottle,Outdoor,7,93.0,0.0,Nizhny Novgorod,Petrova,B2C,469.14,651.0,181.86
ORD-2411-01177,2024-11-21,Backpack 30L,Outdoor,3,99.49,0.1,Novosibirsk,Volkova,B2C,210.93,268.62,57.69
ORD-2304-01178,2023-04-15,Bike Helmet,Outdoor,4,322.34,0.0,Saint Petersburg,Orlov,B2C,904.28,1289.36,385.08
ORD-2407-01179,2024-07-03,Vacuum 3000,Home,5,77.52,0.1,Saint Petersburg,Unknown,B2C,324.5,348.84,24.34
ORD-2410-01180,2024-07-10,Vacuum 3000,Home,3,39.29,0.0,Nizhny Novgorod,Ivanov,B2C,80.79,117.87,37.08
ORD-2503-01181,2025-03-07,Thermo Bottle,Outdoor,3,398.83,0.2,Novosibirsk,Smirnova,B2B,986.73,957.19,-29.54
ORD-2507-01182,2025-07-31,Tent 2P,Outdoor,5,382.75,0.0,Moscow,Sidorov,B2B,1156.6,1913.75,757.15
ORD-2303-01183,2023-03-17,Printer Jet,Office,7,138.01,0.2,Moscow,Orlov,B2C,636.86,772.86,136.0
ORD-2505-01184,2025-05-20,Cap Sport,Clothing,1,46.3,0.05,Moscow,Kuznetsov,B2C,37.84,43.98,6.14
ORD-2412-01185,2024-12-27,Vacuum 3000,Home,5,78.94,0.05,Nizhny Novgorod,Sidorov,B2C,311.1,374.96,63.86
ORD-2307-01186,2023-07-20,Tablet Mini,Electronics,4,398.77,0.2,Yekaterinburg,Petrova,B2C,1142.72,1276.06,133.34
ORD-2412-01187,2024-12-13,Building Blocks,Toys,5,6.4,0.1,Moscow,Smirnova,B2C,19.7,28.8,9.1
ORD-2306-01188,2023-06-03,Backpack 30L,Outdoor,3,439.02,0.0,Novosibirsk,Orlov,B2C,872.4,1317.06,444.66
ORD-2311-01189,2023-11-09,Tablet Mini,Electronics,3,673.57,0.15,Moscow,Unknown,B2C,1417.05,1717.6,300.55
ORD-2505-01190,2025-05-15,Coffee Maker,Home,6,148.0,0.0,Nizhny Novgorod,Smirnova,B2C,751.56,888.0,136.44
ORD-2502-01191,2025-02-26,Board Game,Toys,2,86.63,0.05,Nizhny Novgorod,Smirnova,B2C,113.42,164.6,51.18
ORD-2401-01192,2024-01-20,Paper A4,Office,1,76.29,0.0,Yekaterinburg,Sidorov,B2B,49.29,76.29,27.0
ORD-2509-01193,2025-09-14,Air Purifier,Home,4,114.62,0.2,Saint Petersburg,Unknown,B2C,279.8,366.78,86.98
ORD-2407-01194,2024-07-04,Bike Helmet,Outdoor,7,301.24,0.0,Nizhny Novgorod,Kuznetsov,B2B,1533.98,2108.68,574.7
ORD-2301-01195,2023-01-07,Air Purifier,Home,7,160.18,0.0,Novosibirsk,Smirnova,B2B,850.15,1121.26,271.11
ORD-2306-01196,2023-06-28,Cap Sport,Clothing,3,26.04,0.0,Novosibirsk,Ivanov,B2C,64.77,78.12,13.35
ORD-2411-01197,2024-11-10,Vacuum 3000,Home,6,53.9,0.0,Nizhny Novgorod,Ivanov,B2C,244.92,323.4,78.48
ORD-2405-01198,2024-05-30,Air Purifier,Home,2,41.61,0.05,Kazan,Unknown,B2C,50.72,79.06,28.34
ORD-2407-01199,2024-07-17,Paper A4,Office,7,218.59,0.0,Novosibirsk,Volkova,B2B,1087.31,1530.13,442.82
ORD-2411-01200,2024-11-15,Smartphone X,Electronics,2,383.42,0.05,Kazan,Unknown,B2C,612.48,728.5,116.02
